content,Quality,Service,Shipping,Packing
7372,"*** ,, mình đặt hàng cỡ to nhất,, khi giao hàng thì cỡ nhỏ nhất,, mình tin tưởng ko kiểm tra, mà vẫn thanh toán cỡ to,,",0,,,
7373,Thất vọng về sản phẩm. Hàng kém chất lượng,0,,,
7375,Hàng kém chất lượng. Hàng này đem bán thì phải xin thua,0,,,
7376,"xài rất mau nóng, chơi game giật lag ko bằng chip snapdragon",0,,,
7377,"gét , thấy kỳ lạ , bực bội bảng thân ko xem kỷ đọc kỷ h về cần xài 1 thứ mà nó có công dụng 1 thứ khác , tức bể cái .... xĩu",0,,,
7378,"Sách đem về bị rách xíu và nhìn sách hơi cũ. Mình muốn bỏ tiền mua thì sách phải đẹp ạ, mong tiki làm việc kĩ hơn. Ngoài ra thì nghe review là nội dung hay, và mình thấy hình thức bên trong cũng khá chất lượng.",0,,,
7380,"Màn hình mới mua về đã sướt với có vết móp rồi
Vẽ hình vuông không đều vì pixel hình chữ nhật
mong tiki xem xét",0,,,
7382,Tôi mua hàng chính hãng sao lại giao hàng giả. Không có tem phụ của panasonic. Shop làm ăn ***,0,,,
7385,"thực ra ban đầu thấy sách cấn nhẹ thì với mình vẫn ổn, cho đến khi khui seal sách và nhận được cái bookmark bị XƯỚC 🙄 u là trời",0,,,
7386,"Bình không kín, do có ống hút cắm thẳng cố định luôn, nên mang đi mang lại rất bất tiện
dùng nước nóng sẽ có hiện tượng như thế này, không phải mình đổ đầy nước đâu nhé, mực nước chỉ 1/4 bình thôi, do bị hấp hơi đó, nói chung bình bị lỗi thiết kế, haizzzzz",0,,,
7388,Vắt nặng tay và không khô,0,,,
7394,Mới xài chưa dc 1 tháng đã hư ko lên đèn xanh.kêu gọi công ty bảo hành mà im lặng hoài.bực mình thật.yêu cầu phải dc bảo hành,0,,,
7398,"Tôi mua sản phẩm này đê vá 1 vài lỗ nhỏ trên tường. Tôi làm lúc 11:30 đêm nhưng đến 7 giờ sáng thì nó vẫn còn ướt. 

Mặc dù tôi khá hài lòng về vẻ bền ngoài của sản phẩm cũng như cách đóng gói 1 cách cẩn thận, nhưng tôi không thể đánh giá cao vì nó không giúp ích được gì cho tôi.

Tôi nghĩ sản phẩm này chỉ có thể che vết dơ trên tường trắng.",0,,,
7399,"Nội dung lan man, thất vọng",0,,,
7400,"RAM 8G+ 8Gb mà giật lag như 4G, chả hiểu nổi. Tôi chỉ đánh giá 2 sao vì điều này ảnh hưởng rất nhiều.",0,,,
7402,Chả biết sp thế nào cắm thử 2-3 máy lỗi không nhận :(((,0,,,
7403,"Mình rất buồn vì lần này mua 7 cuốn nhưng cuốn nào cũng bị dơ , gáy sách bị biến dạng và muốn rách bìa ra mong Tiki cải thiện lại ạ , vì những người nâng niu sách như em nhìn mấy cuốn sách bị như vậy khá là đau lòng .",0,,,
7405,cắm đienj vẫn không thấy sáng đèn đề nghị đổi/ trả,0,,,
7408,Màu mực rất nhạt kiểu như hết mực ý,0,,,
7410,"đặt vòi inox ko rỉ nhưng giao vòi nhựa mạ inox :) hàng không giống ảnh, treo đầu heo bán thịt chó
không đọc kỹ đánh giá trước khi mua là 1 sai lầm lớn của tôi :)",0,,,
7411,"Cảm thấy hối hận. Sóng dùng không ổn định, khuếch tán sóng yếu. Cùng 1 vị trí nhưng điện thoại bắt mạnh. Còn thiết bị này phát sóng ra lại yếu hơn hẳn. Khả năng phát sóng xa yếu mặc dù mình đã đặt thiết bị ko bị cản bởi tường, đặt ở đủ vị trí khác nhau nhưng cũng ko mấy khả quan.",0,,,
7413,Dễ vỡ. Mua về ngày đầu bé đem đi học lỡ đặt xuống mạnh quá bị bể luôn,0,,,
7414,"Bìa sách hơi cũ bẩn, rách. Hơi mất uy tín chút.",0,,,
7416,nhà sản xuất quá ăn gian. dây cáp đề 25m nhưng thực tế chỉ 20m. cứ tưởng trên tiki bán đồ uy tín lắm chứ ai dè cũng như những trang khác. thiệt ko muốn vào đây mua lần sau. quá tệ!,0,,,
7417,"Mình vừa mua sản phẩm này tại Tiki, khi nhận sách thì nhìn tổng quan bên ngoài thì không có gì đáng ngại, có trầy xước chút ở bìa nhưng cũng chấp nhận được, nhưng sách in bị thiếu trang khá nhiều, trang 193 thì bình thường, trang 194, 195 thì không có chữ, 196, 197 thì bình thường, 198, 199 thì lại bị thiếu chữ, tiếp tục 2 trang kế thì bình thường và hai trang kế lại bị thiếu...đến trang 209 thì bình thường trở lại... Các trang tiếp theo còn nữa hay không thì không biết vì sách khá dầy. Mong TIki có thể giải quyết sớm giúp mình...Hy vọng Tiki kiểm tra sợ bộ sách trước khi giao hàng, nhất là đối với những đơn hàng Tiki Now thì phải kiểm tra kỹ hơn, không nên vì giao hàng nhanh mà không kiểm tra chất lượng hàng. Rất thông cảm cho Tiki vì đây là lỗi nhà in chứ không phải của Tiki",0,,,
7418,"Đầu tiên về chất lượng sách rất tốt. Còn về nội dung thì thực sự là vấn đề. Mình phải đọc 2 lần để cố gắng tiếp thu ý kiến tác giả, nhưng ko thể. Mình thấy có 3 ý sau_x000D_
1. Theo mình tác giả muốn nói trc hết để nắm được sức mạnh ngôn từ thì cần phải nắm đc sức mạnh bản thân, học cách nói, nghe, đưa ra quan điểm, sáng tạo. Nhưng vs 200 trang sách, mà chia sẻ quá nhiều khía cạnh như vậy. Mình thấy nd ko đc cô đọng, nếu ko muốn nói là rỗng tuếch_x000D_
2. Sách có 65 phần nhỏ, mở đầu mỗi phần là 1 câu thơ của ng nổi tiếng, r từ đó bo theo câu thơ để triển khai ý.-> tgia ko đưa ra quan điểm riêng mà chỉ dựa vào ý của mấy câu thơ_x000D_
3. Cách hành văn ko được mạch lạc, rõ ràng. Đọc rất đứt đoạn",0,,,
7419,Keo này rất tệ. Mọi người k nên mua. K thể dán được cái gì cả. Thua keo 5*** lần chứ đó dính hơn keo 5*** lần,0,,,
7420,Giao hàng nhanh nhưng trầy xước nhiều,0,,1,
7421,Sách dạy tiếng Anh mà lại bị sai tiếng Anh ngay bìa sách?,0,,,
7424,Sản phẩm dán vào cửa đôi khi bị sứt ra mặc dù đã vệ sinh và lau sạch chỗ cần dán,0,,,
7425,"Sách in màu và giấy kém chất lượng so với giá thành cao,hình ảnh đồ thị ko rõ nét làm cản trở cho những người cần đọc đồ thị kỹ thuật như mình.đây là hình ảnh in của 2 cuốn sách khác nhau có đồ thị.nói chung không hài lòng với chất lượng với giá thành như vậy.ngoài ra còn in quảng cáo các sách khác bên trong nội dung rất vô duyên.",0,,,
7426,"Cân như này , tôi phải làm sao.",0,,,
7427,"Tiki bán sách cũ cho khách mong được đổi hàng mới và góp ý thêm lúc trước mua còn bảo lại để bảo vệ sách không bị cong nhăn , giờ thì không giao để cuốn sách bị nhăn cong cần đổi mới",0,,,
7428,"Mình vừa mua router này sử dụng làm bộ phát wifi cho gia đình với hy vọng tốc độ và độ mạnh của wifi sẽ cải thiện so với cái Cisco cũ đã mua cách đây gần 10 năm. Mình đang sử dụng cáp quang Viettel, sử dụng router do Viettel cung cấp như là Bridge. Cuối cùng thì thất vọng ê chề, nhìn sóng wifi trên thiết bị di động thấy trồi sụt liên tục, đôi khi bị rớt mạng. Gọi điện bằng Zalo thì thường xuyên bị rớt, bị báo là tín hiệu internet yếu. 
Bây giờ phải tính tới chuyện đem đi bảo hành xem TP-Link có chịu đổi cho cái mới hay không hay là đổ thừa tại internet nhà mình chập chờn. Trong khi sử dụng cái Cisco cũ thì rất ổn định.",0,,,
7429,Tiền nào của nấy. Khá kém chất lượng,0,,,
7430,Ko sạc được pin. Phải dùng sạc điện bàn phím mới hoạt động. Nút search khi xem youtube trên smart tv samsung bấm ko có tác dụng. Con chuột cũng chỉ xuất hiện trên smart tv khi vào trình duyệt web. Trong khi cắm chuột usb thì có bình thường. Sản phẩm ko hiệu quả như mong đợi,0,,,
7431,"so y de uot mua khi di duong ,hong luon man hinh..dinh nuoc nhe cung de hong",0,,,
7433,chất lượng keo kém. không bám dính trên tường quá 1 ngày dù ổ điện không ghim bất kì chuôi điện nào,0,,,
7436,"Sách in màu đẹp, nội dung hay_x000D_
_x000D_
Nhưng mà keo dính thì tệ quá_x000D_
Mình đọc mới 1 tuần mà bung giấy ra hết trơn",0,,,
7437,Dùng dc mấy hôm là hỏng. chán,0,,,
7438,Tôi đã lắp hdd vào nhưng không thể dùng được. Tôi muốn trả lại và được hoàn tiền,0,,,
7439,"Mình cứ tưởng sách sẽ tập hợp nhiều fact về khoa học tự nhiên và xã hội. Ai dè chỉ tập trung vào mảng y tế xã hội là chính
Đọc khá ngán. 
Có cái là thấy gapminder khá là hay. Mấy bạn hs-sv có thể tham khảo để làm luận thuyết trình
Không có gì đặc sắc mấy khi đã đọc 1 số cuốn về nhân học và xã hội học trc đó",0,,,
7440,Copy file rất chậm không như quảng cáo,0,,,
7441,"tưởng nhận được cục tenda a9 hộp đen ai ngờ, giao cho cái bộ sản xuất 2018 thế hệ cũ hộp trắng, không đổi được tên wifi",0,,,
7445,Sao cái máy của mình ra sáng đọc xong cái màn hình nó cứ hiển thị cái đường kẻ mờ mờ ở màn hình và có những chỗ nó hiển thị cái ô vuông như cái lưới mờ mờ vậy shop?,0,,,
7446,sản phẩm ko chắn chắn ko giống hình. dõm chắp vá. Mua ở lề đường sẽ ok hơn.,0,,,
7448,"Sách lỗi số ở phần mục lục, phần nội dung bên trong cũng thế.",0,,,
7449,"Vận chuyển nhanh.
Hãy cẩn thận với dịch giả này!
Các báo đã có nhiều bài cảnh báo.

***

Mặc dù bạn Thái luôn lên lớp người khác về thay đổi bản thân, nhưng chính bạn ấy có thay đổi được đâu. Đặc biệt là thói chỉ thích khen không thích chê. Các bạn cứ lên youtube, fb của ổng mà xem, chỉ có khen thôi, như thế mới lùa được gà mua sách, đăng ký khoá học. Còn chê cái là auto ban. Quả báo sẽ đến sớm thôi! Chúc may mắn!",0,,1,
7450,"Quá yếu, ko thích hợp treo đồ ít bất tiện",0,,,
7453,"Bán hàng k có tâm. Mua combo đèn pixar + bóng đèn, nhận được 1 cái bóng bị cháy.",0,,,
7458,"sử dụng dây cáp chạy phá phà. từ lúc lắp usb wi-fi này mạng giật, không ổn định, chơi game online bị lag liên tục. ad cho hỏi đổi trả hàng như thế nào?",0,,,
7460,"đóng fois thấy hơi ọp ẹp, như kiểu hàng dế kho 2 3 năm gì á
trụ chắc chắn mình ko phàn nàn gì
riêng cánh tay thì siết lỏng hết cỡ nó vẫm nhấc bổng còn màn 34 inch của mình lên ko cách nào cho nó hạ sát mặt bàn đc
còn màn 27 inch thì thôi, nhẹ quá hạ xuống tay arm còn chả buồn nhúc nhích :v",0,,,
7461,"Hàng bị lỗi. Phần ván để là quần áo bị gãy.  Rất thất vọng, mất công đặt hàng, chờ hàng, rồi nhận được một đống rác. Mất 200k để mua một món rác vứt đi.",0,,,
7463,"Ko có gì đặc biệt. Được cái đơn giản setup như bao repeater khác. Chỉ cần pairing với modem wifi lúc đầu xong những lần sau chỉ cần cắm vào ổ điện là tự động pairing. Sóng angten ko xa nếu ko muốn nói là quá ngắn. Chỉ nối dc 1 tầng. Mọi người nên mua mắc hơn, ít nhất là angten đôi 5dbi trở lên .",0,,,
7467,"Sách in bị lỗi, đọc khá khó chịu. Nội dung hay. Có những tips rất hay. Mình bắt đầu đọc sách trở lại nên cần thời gian để thấm. Cảm ơn tiki giao hàng nhanh",0,,,
7469,"Mở hộp mới thì đã thấy cái lõi lót nhựa bị gãy.
Đề nghị Shop & Tiki có hình thức đổi trả hàng lại cho mình.
Thanks.",0,,,
7470,sản phẩm quá tệ không bắt dc con nào hết,0,,,
7471,Hàng giao bị lỗi không in được do lỗi máy không thể hút bình mực đen đã nhờ Trung Tâm BH Bảo Mình vào cài hỗ trợ nhưng vẫn không được!,0,,,
7476,"ko dùng dc, lỗi chip mực in",0,,,
7477,Kích thước không đúng như phần mô tả. Kích thước thật chỉ 11.6 x 16.3 cm thôi. Mọi người lưu ý khi mua vì nó khá nhỏ,0,,,
7478,Mới mua về test ngay. Mọi thứ có vẻ OK cho đến khi phần mềm quản lý SSD Tool Box của hãng GIGABYTE không nhận ra thông tin của ổ cứng này. Mặc dù có tem chính hãng và vỏ ngoài ok nhưng MÌNH KHÔNG DÁM KHẲNG ĐỊNH 100% ĐÂY LÀ SSD CHÍNH HÃNG GIGABYTE khi mà phần mềm của hãng còn không nhận ra ổ cứng này(mình đã dùng qua SSD KINGSTON chính hãng và phần mềm SSD KINGSTON MANAGER nhận ngay lập tức thông tin của ssd chính hãng). Mọi người nên lưu ý về điểm này khi chọn mua sản phẩm. Bạn nào có thông tin lý do vì sao phần mềm không nhận biết SSD GIGABYTE thì vui lòng cho mình biết và xin cảm ơn!,0,,,
7479,Mọi người sử dụng thế nào chứ máy mình vừa giao nè.mở hoài kg chạy là sao chã hiểu .giờ mua xong kg chạy báo lỗi nhưng kg ai quan tâm hay có cắch xử lí .chẳng khác gì lừa đảo .giờ kg sài dc chắc đem bán ve chay,0,,,
7480,"Shop không kiểm tra hàng trước khi giao , mới lấy ra xài bị gẩy cục nút ở quay hông . Giờ mở ra xài rồi mới phát hiện bị gẩy . Không biết nói sao luôn , khi sản phẩm này có thương hiệu .",0,,,
7481,Tốn mấy trăm nhưng không thể bắt được wifi 5ghz .Cực kì thất vọng,0,,,
7483,"Mua 3 thanh chắn cửa giao 3 miếng dán cửa, nhầm lẫn tới ngớ ngẩn luôn mai mốt chắc cạch mặt đơn dropship",0,,,
7484,"Khuyên mọi người không nên dùng kệ này, sản phẩm được làm từ gỗ ép, xử lý gia công khá kém nên đã xuất hiện mốc xanh trên mép kệ màn hình, mình đã tìm cách xử lý, nhưng vẫn xuất hiện trở lại, cuối cùng đã phải bỏ đi không sử dụng nữa, khá thất vọng về sản phẩm này.",0,,,
7486,K đk sáng cho lắm! Nhưng thấy cũng ok,0,,,
7487,"sản phẩm  không giống hình, không có khe để bắt vít cố định.",0,,,
7489,"sách chỉ tường thuật các vụ án, chủ yếu tại Mỹ từ thời gian 1975! 

tâm lý tội phạm được phân tích vài dòng cho mỗi vụ án bởi điều tra viên khi điều tra vụ án, chứ không hề có phân tích chuyên sâu.

=> các bạn có thể tìm đọc trên mạng, Vnexpress lâu lâu cũng có bài đăng dạng này, k cần tốn tiền mua.

Đây là 1 dạng treo đầu dê, bán thịt chó, chính xác là bản góp nhặt các bài báo giật gân về các vụ án lỗi thời tại Mỹ, không có giá trị học thuật. Sách này của tác giả Trung Quốc nhé. Nản với nhà xuất bản cuốn này!",0,,,
7490,"Mình mua 2 cái, 1 cái thì ko sao, cái còn lại bị mất cái vòng để kéo lên khi đóng lại. Giờ đậy vô là không biết lấy ra sao luôn. Tiki càng ngày giao hàng càng tệ, nhiều hàng lỗi.",0,,,
7491,Ko bám như quảng cáo. Treo đồ nhẹ như router mà cũng rớt nữa. Chỉ phù hợp cho đồ nhẹ,0,,,
7492,shop lừa đảo.nhắn loại dùng sim 4g để phát vậy mà giao loại không dùng sim về làm gì,0,,,
7494,"Quá chập chờn, quá yếu không thể truy cập mạng",0,,,
7495,"4/20 cái bi hư, chưa cắt lỗ để đi dây.
ko vừa dây điện 1mm, loại 0.75 phải cố hết sức mới vào",0,,,
7496,"Lần đầu tiên sao bao lần mua hàng tiki, mình thường tin tưởng nên không có quay video, nên lần này mở hàng thì nó bị nứt gãy 1 cái chốt, vô cùng thất vọng nhưng cũng không có bằng chứng trước khi mở hàng nó đã bị hỏng, đành cẩn thận hơn cho lần sau. Sản phẩm thì cũng hài lòng, chỉ tội không nhìn kỹ trước khi mở hàng.",0,,,
7497,"Tình trạng là như thế này: mình có mua cái cục này, nhân viên giao hàng thì mình nhận rồi để đó lúc rảnh mình lấy ra cấu hình ip lại để xài. Hôm nay rảnh lấy ra cấu hình ip xài thì đèn đốm không sáng log vào ip thì ko vào được, không có tín hiệu gì hết. Tóm lại là mua được hàng dỏm. Nên mong mọi người để ý cho cái shop bán hàng loại này. Để tránh tình trạng như mình.
P/s: tiki cho hỏi là hàng mua về sài ko được có đổi lại được không!?",0,,,
7498,Sản phẩm mình nhận thiếu 1 thanh nhôm rồi. Có cách nào đổi sản phẩm hoặc bổ sung thêm ko ạ,0,,,
7499,Hàng kém chất lượng- ko kêt nối được với máy- treo đầu dê bán thịt chó,0,,,
8501,Mình phải làm gì khi nhận được sản phẩm như thế này vậy shop ?? Mong shop và tiki sớm có cách giải quyết phù hợp cho trường hợp giao hàng không đảm bảo này.,0,,,
8502,Cuốn này mình mua rõ fake cắt sách méo rõ luôn tin tưởng tiki mà nhận sách v thì cũng chừa sách fake giá này còn hơi chua,0,,,
8504,"Đã mua hàng trên tiki rất nhiều, sách happylive mình cũng mua nhiều nhưng mà lần này không hài lòng vì sách in quá mờ ngay từ trang đầu và nhiều trang sau mình không up được thêm hình. cần care về sách hơn",0,,,
8507,bàn phím mua về pin bị phồng .thay pin khác cùng loại cũng không sử dụng được,0,,,
8508,Xịt cái chuột vô nhiều hơn.,0,,,
8509,Chưa xài được…quá khổ kết nối,0,,,
8510,sản phẩm chất lượng không như mong đợi thua mi 4c . sóng xuyên tường không bằng 4c,0,,,
8511,"Sản phẩm bị lỗi phần ren khớp nối ko vặn dc vì chưa tạo ren xoắn , tốn tiền mua phải tốn thêm tiền mua keo 502 dán lại",0,,,
8512,"Rất thất vọng. USB mua về không thể chéo file, bị lỗi WriteProtected, cũng không thể format được. Đã thử mọi cách nhưng không được gì???????????????????",0,,,
8514,"Lần đầu mua 2 cái giá mỗi cái 55K, dùng ổn. Lần này mua thêm 2 cái giá 35K, hàng đểu._x000D_
Sẽ không có lần thứ 3.",0,,,
8516,"Shop bán không hề có pin, không có dây nguồn, không sạc.",0,,,
8518,dung lượng pin ít nên không sử dụng được lâu,0,,,
8526,Thật sự kg ý kiến. Sự khát khao và niềm tin trước và khi vừa nhận được. Thông tin trang đầu tiên thật đáng “BẤT NGỜ”,0,,,
8527,sách vẫn còn giấy thừa lộ rõ keo dán gáy,0,,,
8530,"Sản phẩm xấu tệ, xước nhiều, viền nhựa nham nhở không hề giống hình chụp. Yêu cầu trả lại hàng.",0,,,
8531,"Chào shop! mình là người mua hàng bên shop, mua sạc dùng được thời gian đầu rất ok ! nhưng bắt đầu tuần thứ 3 thì sản phẩm bên mình bắt đầu có dấu hiệu làm liệt cảm ứng touch pad trên laptop và dẫn đến tình trạng hư luôn pin.... nên shop liên hệ lại mình để có hướng giải quyết nhé ! cảm ơn",0,1,,
8532,"vừa cứng lại vừa đen, mình tưởng ok nên đặt 4 thùng, thật sự thất vọng.",0,,,
8533,"hiện tại sản phẩm mới mua 3 ngày và thấy pin rất kém . xài không đạt tới 3h so với quảng cáo của hãng (810h)
pin xạc gặp tình trạng xạc tới 70% là đứng không lên nữa
rút ra cắm lại thì xạc dc tiếp, xạc lên 90% là ngắt xạc, phải rút ra cắm lại tiếp - đã thử thay xạc khác.",0,,,
8534,Câu từ & nội dung không như mong đợi,0,,,
8535,giấy dỏm xài còn hơn phân nửa vẫn kẹt,0,,,
8537,"Hàng vớ vẩn!
Mình rút ra, cắm lại thì bị gẫy 2 chân bên trong cục sạc (3 cái chân nhô ra để tiếp xúc với nguồn cấp)
Ảnh để demo cho các bạn dễ hiểu thôi
cục mình mua bị gẫy, mình bực quá vứt sọt rác luôn",0,,,
8538,Kém,0,,,
8539,"nhận hàng lắp vào máy in thì in lỗi 2 vạch đen, đang yêu cầu tiki đổi trả lại hàng không biết được không - nói chung là chất lượng rất kém, đề nghị tiki xem lại nhà cung cấp",0,,,
8548,"Giới thiệu SX tại Thái Lan. Mà sản phẩm là: ""Product of malaysia"" là sao vậy Shop?",0,,,
8549,"Chả tác dụng gì,chỉ có quạt gió rất nhẹ. Hôm trời ẩm đũa còn bị hôi hơn kh xấy",0,,,
8553,"Sản phẩm mới mua về đã lag, trong tầm giá thì nên mua máy cũ.",0,,,
8558,Chân ghế bị gỉ sét vậy mà shop k kiểm tra trước khi giao. Ghế gì mà yếu ớt. Quá thất vọng,0,,,
8559,"Sách kh biết có dịch sai kh nhưng mh đọc thấy phi lý nhiều chỗ lắm._x000D_
Với lại, có thể do mình đó giờ kh phải ng sống đúng cách, nên là mh đọc sách này mh bất đồng quan điểm nhiều thứ lắm. Kiểu như, những điều sách nói thiên về vật chất vs thực dụng quá. _x000D_
Đây là lần đầu mh đọc sách về Eq nên kh biết nên đánh giá và đưa ý kiến thế nào cho đúng._x000D_
Nhưng mh chỉ đóng góp ít ý kiến thế thui. Mh nghĩ sách có lẽ sẽ giúp đc nhiều bạn.",0,,,
8561,"Không đáng tiền , máy chạy rất rất chậm, tìm sách thì chỉ view được 1 trang kết quả tìm kiếm, liên tục đứng máy",0,,,
8562,Đọc tới trang 130 đang cuốn thì chữ bắt đầu chạy đi đâu í 🤣🤣🤣  tức thiệt chứ,0,,,
8563,"giá cao, không đáng với số tiền bỏ ra.",0,,,
8565,"Có chỗ giá bị vênh tạo khe hở cạnh nên vặn vít không chặt được, lỏng nên bị bập bênh giá tầng 2 khi để đồ lên",0,,,
8569,sp xấu không bằng mua lúc đầu.hủ không trong màu đụt .không ưng ý bằng lúc đầu,0,,,
8570,"Sách ko hay lắm, thông tin chưa chuyên sâu",0,,,
8574,"Ngày đầu thì nhận dc wifi 5g, cái hôm sau mất tiêu wifi 5g, không tìm được bất kì wifi 5g nào, toàn 2,4g :(( đèn vẫn nháy sáng bình thường.",0,,,
8575,"In thiếu trang từ 129 -> 144 (Hình đính kèm)_x000D_
Bong keo, rơi giấy",0,,,
8577,"Ghế bị trầy, chân bàn cũng vậy",0,,,
8578,Hàng cũ lại còn bị cắt sén ăn bớt thàng shop nay bán hàng lởm ko như hình,0,,,
8582,"Lượng mực quá ít. Đổ thử 1 Hộp xem chất lượng thế nào...rồi đèn báo lượng mực quá ít, in không được luôn. Thành ra quá đắt",0,,,
8583,"Đọc được hơn nửa tháng thì sách bung gáy và giấy mỏng, rách ra hệt như trong hình mọi người ạ.
Không biết mình có mua trúng phải sách sách lậu từ Tiki Trading không nữa?",0,,,
8584,Các miếng gỗ ghép ko khớp được vs nhau chỗ thì thụt chỗ thì thừa chân kê bàn thì bấp bênh chân ngắn chân dài sản phẩm thực sự không tốt,0,,,
8588,"Ánh sáng quá mờ mặc dù đã max công suất là để soi màn hình vi tính, nhìn mới 5p mắt vừa mỏi vừa mờ
Đèn khá là nặng tầm gần 1kg để trên đầu màn hình hơi ghê
mặc dù quảng cáo là cắm USB vào PC lấy nguồn nhưng nguồn PC sẽ không đủ và tắt ngang bất chợt

Chốt lại là mua để ra vẻ thì mua, mức thực dụng hoàn toàn không có",0,,,
8589,"Chổi yếu, nhanh hết pin. Khó lắp ráp",0,,,
8590,"thiếu sản phẩm, thiếu 1 miếng lót bên dưới hộp",0,,,
8593,"Phần miệng ly như bị đen, như tróc lóp bóng, chùi bằng khăn giấy cứ ra đen đen",0,,,
8594,"Muốn liên hệ Shop để đổi, lúc mới lấy hàng có nhận ổ cứng, sau 1 hôm không nhận được nữa.",0,1,,
8595,"Nếu cần dùng chiều ngang tuyệt đối ko nên mua màn này
Độ sang và sắc quá
Dùng 1 màn oki
Bạn nào dùng 2 màn thi ko nên mua",0,,,
8596,"sách như hàng tồn vậy, giao đến đã bị bóc hết ra, sách thì quăn, cũ nữa?",0,,,
8597,"Mới nhận về gắn vào và máy tính báo lỗi RAM không hợp lệ. Vui lòng đổi trả hoặc kiểm tra giúp tôi. Giao hàng cực kì nhanh, nhưng sản phẩm thì ko như mong đợi.",0,1,1,
8599,"Quá tệ, để nguyên cuộn khó sử dụng",0,,,
8603,Sách có những trang để trống rất khó hiểu. Không biết lỗi của bên in hay do tác giả lười nữa,0,,,
8607,sản phẩm kém chất lượng k dung quảng cáo và k hoàn lại đc chán,0,,,
8608,"Phần gáy sách dán rất tệ, chưa mở ra thì đã bong hết các trang, trẻ con lật mạnh thì đi luôn quyển sách ☹️",0,,,
8611,"Quá tệ, ai mua thì lưu ý:_x000D_
1. Cổng phát 1200MB nhưng cổng Lan vào thì 100MB nên ra tối đa 90MB_x000D_
2. Nghe diện tích 300m2 nhưng đó là chắc ngoài vũ trụ, còn con này phát nó lạ lắm_x000D_
3. Đổi trả thì khui rồi đổi lại ko được, nhà bán thì xem thường khách hàng_x000D_
Nói chung đồ Chị Na thì chỉ nên tin",0,,,
8612,"Đọc vẫn bị mỏi mắt, máy nặng chứ không nhẹ như kỳ vọng",0,,,
8613,Không sử dụng được tivi hỗ trợ kết nối wifi gắn vào tivi ko kết nối đc...............,0,,,
8615,"Sách nhăn góc, rách mép, chất lượng ko tốt. Giao hàng nhanh",0,,1,
8617,"Dear, bên mình có mua 1 hộp mực, về tháo miếng nhựa màu cam + miếng nilong và gắn vào máy nhưng nó ko chạy tiếp , vậy nó bị lỗi j vậy shop? Hiện tại mình đã test mấy ngày rồi mà hộp mực vẫn chưa sử dụng được!!",0,,,
8618,"THẤT VỌNG
Là một người từng học Đại học chuyên ngành Biên phiên dịch, mình luôn tâm niệm một điều rằng khi đã xắn tay vào công việc dịch thuật, bạn cần phải thực sự nghiêm túc và có trách nhiệm với “tác phẩm” của mình. Một bản dịch tốt là một bản dịch không chỉ đảm bảo mặt ý nghĩa tương đương với văn gốc mà còn phải truyền tải được thông điệp của tác giả sang ngôn ngữ đích một cách dễ hiểu và gần gũi với văn hoá của người đọc.

Không biết do mình khó tính hay là do chất lượng dịch thuật ngày càng kém thật. Những năm gần đây khi mua một số cuốn self-help vì thấy lời giới thiệu rất hấp dẫn, nhưng đến khi nhận sách, mở ra đọc thì hỡi ôi, thật thất vọng. Chất lượng các bản dịch mình đánh giá chỉ ở mức Dịch sát nghĩa (Literal translation), tức là chỉ nhỉnh hơn Dịch từng từ một (Word-by-word translation). Quyển sách dưới đây là một ví dụ. Diễn đạt gây khó hiểu cho người đọc, từ vựng ngô nghê.",0,,,
8619,Mua máy mà ko có củ sạc. Ko có tai nghe. Thật sự thất vọng,0,,,
8620,"Hình thức đẹp mà tets sáng được 30 phút là hết pin, quá thất vọng so với số tiền mình bỏ ra mua, tưởng tiền nào của đấy, ai ngờ mua đắt vẫn dính hàng lởm",0,,,
8623,"Mình vừa mua máy xong bóc ra, thấy màn hình bị lỗi, tiki check giúp mình nhé, mình có gửi email hỗ trợ rồi",0,1,,
8624,"Lâu lâu hay bị disconnect do driver của D-Link gây ra!
Phải tháo ra cắm lại mới OK!",0,,,
8625,"Giao hàng nhanh nhưng bìa khi giao bị dơ và trông cũ lắm, một vài trang còn có bị quẹt bút chì, kh có tag",0,,1,
8626,Không dính như quảng cáo mặc dù đã lựa lại giá cao hơn nơi khác,0,,,
8627,"Giao hàng nhanh, thu hút muỗi kém",0,,1,
8629,đxmm sản phẩm như lone vay,0,,,
8630,"Cáp không có bọc chống nhiễu, kéo 100m dùng  ngày đầu suy hao 40%, sau 1 đêm bị sương nên mất tín hiệu luôn, nhiễu nặng",0,,,
8632,Độ chính xác bị lệch so với bút thử,0,,,
8635,"Rôi đưa ko có hướng dẫn lắp ráp vô, hình bo gốc mà đưa hàng ko đúng mô tả",0,,,
8637,sản phẩm đã bị thủng 2 lổ khi mở bao bì,0,,,
8638,"- Mua xong muốn cài đặt kế nối được phải liên hệ nhà cung cấp
- In phải dùng phần mềm hỗ trợ. Nhà cung cấp có hỗ trợ phần này
- In cỡ chữ 1012 mới in đẹp được nên phải in ít thông tin. Càng ít càng tốt, còn để in tem phụ thì phải cố gắng thu thật gọn để tăng được cỡ chữ này. In dạng mã vạch, tem trà sữa thì ok. Nhãn phụ thì do nhiều chữ nên hơi rắc rối",0,,,
8641,"Âm lượng nhỏ, khó nghe lắm!",0,,,
8642,Kiểu thiết kế hơi bất tiện khi giặt.,0,,,
